Date,规模以上工业增加值:当月同比,中国:工业增加值:规模以上工业企业:煤炭开采和洗选业:当月同比,中国:工业增加值:规模以上工业企业:石油和天然气开采业:当月同比,中国:工业增加值:规模以上工业企业:黑色金属矿采选业:当月同比,中国:工业增加值:规模以上工业企业:有色金属矿采选业:当月同比,中国:工业增加值:规模以上工业企业:非金属矿采选业:当月同比,中国:工业增加值:规模以上工业企业:其他采矿业:当月同比,中国:工业增加值:规模以上工业企业:农副食品加工业:当月同比,中国:工业增加值:规模以上工业企业:食品制造业:当月同比,中国:工业增加值:规模以上工业企业:酒、饮料和精制茶制造业:当月同比,中国:工业增加值:规模以上工业企业:烟草制品业:当月同比,中国:工业增加值:规模以上工业企业:纺织业:当月同比,中国:工业增加值:规模以上工业企业:纺织服装、服饰业:当月同比,中国:工业增加值:规模以上工业企业:皮革、毛皮、羽毛及其制品和制鞋业:当月同比,中国:工业增加值:规模以上工业企业:木材加工及木、竹、藤、棕、草制品业:当月同比,中国:工业增加值:规模以上工业企业:家具制造业:当月同比,中国:工业增加值:规模以上工业企业:造纸及纸制品业:当月同比,中国:工业增加值:规模以上工业企业:印刷和记录媒介的复制业:当月同比,中国:工业增加值:规模以上工业企业:文教、工美、体育和娱乐用品制造业:当月同比,中国:工业增加值:规模以上工业企业:石油、煤炭及其他燃料加工业:当月同比,中国:工业增加值:规模以上工业企业:化学原料及化学制品制造业:当月同比,中国:工业增加值:规模以上工业企业:医药制造业:当月同比,中国:工业增加值:规模以上工业企业:化学纤维制造业:当月同比,中国:工业增加值:规模以上工业企业:橡胶和塑料制品业:当月同比,中国:工业增加值:规模以上工业企业:非金属矿物制品业:当月同比,中国:工业增加值:规模以上工业企业:黑色金属冶炼及压延加工业:当月同比,中国:工业增加值:规模以上工业企业:有色金属冶炼及压延加工业:当月同比,中国:工业增加值:规模以上工业企业:金属制品业:当月同比,中国:工业增加值:规模以上工业企业:通用设备制造业:当月同比,中国:工业增加值:规模以上工业企业:专用设备制造业:当月同比,中国:工业增加值:规模以上工业企业:汽车制造业:当月同比,中国:工业增加值:规模以上工业企业:铁路、船舶、航空航天和其他运输设备制造业:当月同比,中国:工业增加值:规模以上工业企业:电气机械及器材制造业:当月同比,中国:工业增加值:规模以上工业企业:计算机、通信和其他电子设备制造业:当月同比,中国:工业增加值:规模以上工业企业:仪器仪表制造业:当月同比,中国:工业增加值:规模以上工业企业:其他制造业:当月同比,中国:工业增加值:规模以上工业企业:废弃资源综合利用业:当月同比,中国:工业增加值:规模以上工业企业:金属制品、机械和设备修理业:当月同比,中国:工业增加值:规模以上工业企业:电力、热力的生产和供应业:当月同比,中国:工业增加值:规模以上工业企业:燃气生产和供应业:当月同比,中国:工业增加值:规模以上工业企业:水的生产和供应业:当月同比,中国:开工率:聚酯产业链:精对苯二甲酸,中国:开工率:聚酯产业链:对二甲苯,中国:开工率:聚酯产业链:聚酯,中国:开工率:聚酯产业链:乙二醇(综合),中国:开工率:聚酯产业链:织造业,开工率:PTA装置,中国:日均产量:生铁:重点企业,中国:日均产量:粗钢:重点企业,中国:产量:钢材:重点钢铁企业,用电量:工业,用电量:水的生产和供应业,用电量:燃气生产和供应业,用电量:电力、热力的生产和供应业,用电量:金属制品、机械和设备修理业,用电量:废弃资源综合利用业,用电量:其他制造业,用电量:仪器仪表制造业,用电量:计算机、通信和其他电子设备制造业,用电量:电气机械及器材制造业 ,用电量:铁路、船舶、航空航天和其他运输设备制造业,用电量:汽车制造业,用电量:专用设备制造业,用电量:通用设备制造业,用电量:金属制品业,用电量:有色金属冶炼及压延加工业,用电量:黑色金属冶炼及压延加工业 ,用电量:非金属矿物制品业,用电量:橡胶和塑料制品业,用电量:化学纤维制造业,用电量:医药制造业,用电量:化学原料及化学制品制造业,用电量:石油、煤炭及其他燃料加工业,用电量:文教、工美、体育和娱乐用品制造业,用电量:印刷和记录媒介的复制业,用电量:造纸及纸制品业,用电量:家具制造业,用电量:木材加工及木、竹、藤、棕、草制品业,用电量:皮革、毛皮、羽毛及其制品和制鞋业,用电量:纺织服装、服饰业,用电量:纺织业,用电量:烟草制品业,用电量:酒、饮料和精制茶制造业,用电量:食品制造业,用电量:农副食品加工业,用电量:其他采矿业,用电量:有色金属矿采选业,用电量:非金属矿采选业,用电量:煤炭开采和洗选业,用电量:石油和天然气开采业,用电量:黑色金属矿采选业,中国:主要45港口:日均疏港量:铁矿石,中国:生产率:焦炉:国内独立焦化厂(230家),中国:高炉开工率(247家),中国:产量:螺纹钢:主要钢厂,中国:开工率:线材:主要钢厂,中国:产量:线材:主要钢厂,中国:产量:冷轧板卷:主要钢厂,中国:产量:热轧板卷:主要钢厂,中国:产量:中厚板:主要钢厂,中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率(常减压开工率):山东地炼厂,中国:产能利用率:成品油:独立炼厂,中国:产能利用率:成品油:主营炼厂,重点电厂:日耗量:煤炭,中国:江浙地区:开工率:涤纶长丝,中国:装置负荷率:涤纶短纤,中国:开工率:精对苯二甲酸,社会库存:PTA:期末值,港口库存:MEG(乙二醇):华东地区:期末值,聚酯瓶片:企业开工负荷:当周值,中国:产量:乙烯,中国:开工率:乙烯,PVC:开工率:当周值,工厂库存:PP粉:当周环比,库存:PP:国内:当周环比,社会库存:PVC:同比,中国:产能利用率:水泥熟料,制造业PMI,制造业PMI:生产
2020-10-23,6.9,2.7,3.5,-1.4,1.1,3.9,-0.6,2.7,6.5,2.0,3.9,5.6,-4.8,-7.7,1.5,3.4,5.5,3.4,3.1,2.6,7.5,7.4,4.2,8.4,9.0,9.0,3.5,12.6,12.5,8.0,16.4,3.9,15.9,8.0,3.0,4.0,1.0,-5.8,4.2,2.5,10.2,79.85,83.19,88.006,61.50600000000001,81.1,79.85,192.78,217.33,2076.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.38,82.82,88.27,-0.0015867495847841084,0.0,0.028386454907649572,78.98,320.6,-0.02521020864400736,89.14,75.36,70.64,69.93,,,86.32,91.51,-0.0529348552042288,,,,,,,-29.5701,-0.0217,-2.6531000000000002,71.76,,
2020-10-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.272,83.19,88.292,62.477999999999994,82.2,79.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313.13,83.0,87.48,0.012789101649438805,0.008272041560568155,0.01335649747380696,79.77,320.83,-0.0026294661268186914,88.42,76.12,70.97,69.14,,,86.92,93.44,-0.009955162949887075,,,,,,,-4.3595,-13.8215,-3.4152999999999984,72.88,51.4,53.9
2020-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.116,82.99,88.508,64.058,84.9,81.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.94,82.79,86.44,-0.011870150303111338,-0.03422900371651494,-0.02117476353796377,82.17,327.02,0.011995345749674868,87.94,75.36,70.76,69.59,,,87.35,93.44,0.04251894334609041,,,,,,,20.3366,0.5279,-6.4344,73.41,,
2020-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.676,82.99,88.686,64.694,84.0,80.676,190.77,214.61,2014.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,317.32,82.29,86.32,0.011677591331331172,0.009061550677575525,-0.013582132486655851,83.18,321.11,0.011210235247085087,87.34,74.45,70.85,70.44,,,87.44,93.44,-0.009634665058780634,,,,,,,-9.2657,-3.6759,-3.962,72.21,,
2020-11-20,6.9,5.2,3.8,-2.2,2.0,4.3,10.6,4.8,5.1,1.4,-7.1,9.5,-5.0,-8.4,2.2,4.0,6.8,2.3,0.6,1.5,8.8,8.2,8.4,11.5,9.3,11.2,4.7,14.1,13.1,8.0,14.7,-0.7,17.6,5.0,5.7,2.8,3.5,-3.1,3.6,4.8,7.8,82.988,82.99,88.566,63.017999999999994,82.0,82.988,186.87,211.34,2064.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.23,80.86,86.47,-0.01025905274424943,0.0,-0.016293128947173052,84.08,333.48,-0.0027907993354192584,86.18,74.38,71.46,72.31,,,87.43,93.44,0.03400780340975018,,,,,,,-31.4066,-13.0582,2.6857,73.67,,
2020-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.478,82.99,89.056,58.552,80.6,85.478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.4,82.09,86.32,0.001138936467686591,0.0,0.004161155994809818,84.05,332.35,-0.0034455564918118853,87.39,75.31,72.11,73.55,,,87.72,91.22,0.023793195480077856,,,,,,,27.809,-12.6306,-2.0129,70.11,52.1,54.7
2020-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.79,78.454,88.83,58.372,78.8,86.79,184.37,210.57,2135.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319.18,80.52,85.4,-0.0006665370869143317,0.0,0.011074726048945216,,,,87.32,74.54,72.43,73.26,,,87.75,93.44,0.02040549486705956,,,,,,,38.0952,20.3349,-3.6324,66.45,,
2020-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.33000000000001,77.32,88.77000000000001,57.7,78.0,86.33000000000001,195.0,220.25,2094.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.25,79.2,84.75,-0.012383626464046671,-0.009061550677575525,-0.008875058254431245,84.42,329.7,,84.97,74.42,72.98,69.05,,,87.75,90.78,-0.0018578225112984015,,,,,,,18.3024,7.2991,2.7614,58.17,,
2020-12-18,7.0,4.6,1.5,-5.3,-0.2,1.4,1.7,2.9,2.3,1.4,-0.8,6.5,-6.4,-7.7,3.3,4.4,4.2,1.7,2.8,2.7,9.2,13.6,6.6,7.7,7.7,9.6,4.0,13.8,10.2,10.5,11.1,2.6,18.0,9.3,6.4,4.4,8.4,-9.8,5.1,6.2,8.3,85.38199999999999,76.68799999999999,88.872,58.504,77.8,85.38199999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.08,79.55,85.31,-0.018910810861276772,-0.017196576496802507,-0.011936104323244656,84.41,329.63,-0.027607431316007514,85.2,75.22,72.98,69.33,,,87.75,90.47,-0.02301495697962519,,,,,,,-3.0045,-3.5204,12.626000000000001,55.87,,
2020-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.44800000000001,74.16,88.872,57.004,76.9,81.44800000000001,193.51,220.16,2136.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.87,78.31,85.56,-0.005864782219585862,-0.01749748080901714,-0.01015301975403915,84.68,325.91,0.015074670848062688,84.36,72.34,73.16,69.1,,,86.58,89.59,-0.02907313555376856,,,,,,,7.4434,3.786,29.3056,52.25,51.9,54.2
2021-01-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.21333333333332,74.16,88.33999999999999,57.60666666666666,76.5,79.5275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.02,75.89,86.1,0.010155283924484948,0.0,-0.031225037853984006,84.41,333.12,-0.008022064255154504,82.13,70.6,74.01,69.04,,,85.73,89.59,-0.029112946360813297,,,,,,,-3.6145,-4.9167,-13.008199999999999,52.24,,
2021-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.55,72.788,87.386,57.641999999999996,77.0,79.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.19,78.25,85.27,-0.002772420496778061,0.009379954129815182,-0.0013915120026855021,86.14,331.06,0.0610332930832449,84.7,72.88,74.99,71.32,,,88.26,89.59,0.0011856771604845662,,,,,,,11.6964,17.459,-26.8164,56.29,,
2021-01-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.556,75.508,86.09400000000001,58.388,72.2,75.556,194.35,219.56,2051.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.42,77.55,84.22,-0.011804133145877138,0.0,0.02281318208234051,86.18,333.01,-0.010229695330522759,,,72.21,69.2,,,87.62,89.1,-0.029095584504936767,,,,,,,-0.2398,-2.1302,6.256499999999999,55.3,,
2021-01-22,7.3,6.6,6.9,4.1,-1.2,-1.5,0.8,1.5,2.4,0.8,-3.1,5.2,-3.6,-5.4,1.8,2.1,3.9,2.4,3.5,1.7,7.5,16.9,8.0,5.9,7.5,10.7,3.8,13.0,11.1,8.7,9.7,8.7,15.6,11.4,8.7,6.2,8.6,0.5,5.4,10.4,7.9,79.974,76.22,85.19,53.470000000000006,66.2,79.974,196.09,221.81,2060.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.83,77.51,83.18,-0.002435701613027419,-0.027341345604321,-0.04581966311608099,87.1,337.19,-0.02415613088447266,82.95,74.0,74.2,69.34,,,82.12,84.23,0.02100511800702609,,,,,,,-1.1218,12.3821,-13.840499999999999,54.38,,
2021-01-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.63,77.44800000000001,82.422,56.152,50.6,82.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304.0,78.11,82.01,-0.031526770226797396,-0.05542191379296035,-0.04766445794122731,87.19,336.72,0.03178233606959946,83.52,75.03,73.82,68.75,,,78.44,82.0,0.017877703399800993,,,,,,,-28.282,-13.2989,-17.7318,49.09,51.3,53.5
2021-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.96200000000002,79.29,80.06,61.444,29.4,81.96200000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.08,78.07,83.22,-0.03624336653447546,-0.07919792616021493,-0.03637818707787055,85.85,333.88,0.01029982059433543,83.98,73.59,73.01,68.23,,,78.44,80.38,-0.004586894252122775,,,,,,,13.1638,6.627,-21.192999999999998,50.04,,
2021-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.46999999999998,79.29,80.3,60.89666666666667,15.0,85.47,191.63,215.44,2017.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.92,80.91,,,,,,,,-3.994,-3.1425,-4.450900000000004,,,
2021-02-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.01,79.29,82.62,61.97,11.5,82.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.92,79.75,84.0,,,,82.89,341.55,,85.4,76.94,74.18,69.2,,,,,,,,,,,,182.1113,80.6056,18.890900000000002,40.55,,
2021-02-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.77333333333334,80.23166666666667,86.29666666666667,65.38,25.333333333333332,81.77333333333334,202.1,228.24,2120.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.04,79.48,83.84,0.03197826545006954,0.029757596225367777,0.03634883427310598,84.77,327.46,0.03388943127158672,84.89,77.01,74.33,70.61,,,80.97,89.22,-0.00757800187208435,,,,,,,-38.2857,-12.0559,2.3645999999999994,40.76,50.6,51.9
2021-03-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.99600000000001,84.89,87.88,66.696,64.8,81.99600000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.46,80.23,83.31,0.057320360121154046,0.06648296044867319,0.059296444405618765,86.46,319.93,0.008748962193235954,85.85,76.62,74.96,69.65,,,88.99,86.74,-0.006810735580014438,,,,,,,53.0167,-2.5571,2.1448,38.33,,
2021-03-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.512,79.956,89.74199999999999,68.474,73.2,74.512,198.78,227.13,2130.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.77,79.56,80.32,0.03175517344384016,0.008949295957515702,0.027847937837914394,86.46,312.29,-0.007695036221800677,85.15,75.67,74.96,69.47,,,91.35,87.65,-0.10030673514177835,,,,,,,-19.5784,-5.3727,-6.622199999999999,42.35,,
2021-03-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.4,83.35,90.624,67.508,76.2,77.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282.24,79.09,79.67,-0.006674939189010409,0.01811450703877604,0.00013298756585911065,86.84,307.49,-0.04598511324182297,84.04,76.77,74.63,70.07,,,92.65,90.14,0.012813221312375944,,,,,,,25.7767,-4.1024,0.7775999999999996,59.54,,
2021-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.294,80.10999999999999,89.738,68.014,78.0,79.294,191.34,221.36,2076.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.34,78.15,79.55,0.014529765995768607,0.0,-0.0008647354781041727,87.05,327.18,0.011914039255389142,82.49,77.32,73.88,68.72,,,93.96,88.89,0.05309208711206992,,,,,,,-4.4577,-10.5407,-2.434199999999997,62.67,51.9,53.9
2021-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.812,79.3,90.422,67.25800000000001,78.0,78.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.86,78.1,77.37,0.00468345046485652,-0.009396856050418734,0.009075614610498661,84.6,326.32,-0.014638335016818438,82.88,76.02,74.18,67.92,,,94.84,92.39,-0.014123661241137953,,,,,,,-28.2771,-10.6924,-6.422200000000004,74.1,,
2021-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.2525,80.16749999999999,90.78,66.05,78.0,75.2525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.84,78.21,77.88,0.010759454855970851,0.01810823586300625,0.028859405666722182,82.97,327.14,-0.009705577205338045,83.85,74.12,73.94,68.27,,,95.21,92.49,-0.07244435506732128,,,,,,,-20.6984,3.1484,-2.9991999999999948,75.47,,
2021-04-16,14.1,0.1,5.7,4.8,-0.9,25.6,-7.6,8.3,6.3,19.9,-17.9,7.5,10.3,14.3,15.4,21.8,6.4,10.8,19.9,11.9,11.9,16.2,12.5,14.8,24.5,12.3,5.9,22.5,20.2,17.9,40.4,9.8,24.1,12.2,12.4,16.9,28.1,0.8,13.6,15.2,15.1,71.452,81.61,91.934,66.398,77.6,71.452,196.01,227.39,2090.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.09,76.91,78.14,0.003328255460143481,0.009229002689427723,0.03444599595565112,83.62,314.05,-0.014397369266377247,81.75,74.42,72.7,68.26,,,94.82,93.73,0.01031891680368524,,,,,,,6.8892,1.8688,0.5631999999999948,72.87,,
2021-04-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.816,81.61,91.856,67.75399999999999,76.8,72.816,198.62,232.42,2213.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.32,75.08,79.45,0.00778776812453863,0.017187349274230712,0.014136682874315909,84.93,322.02,-0.019216696268262723,79.94,71.5,71.2,67.35,,,95.37,91.12,-0.009654244130493872,,,,,,,8.588,-7.0526,-6.645699999999998,73.26,,
2021-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.01,82.805,91.84,67.34,76.5,74.01,201.98,239.98,2467.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.37,73.5,80.1,0.024331701061819366,0.0,0.008326543989536361,85.32,328.44,0.00751710220694779,78.18,69.53,68.97,65.99,,,95.51,91.12,0.002389170236553717,,,,,,,-20.0551,-11.0526,0.5234999999999985,80.85,51.1,52.2
2021-05-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1,86.39,91.525,65.77000000000001,75.0,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.07,74.57,80.49,0.018803789694508133,-0.009365008450496148,-0.017523420585504823,85.43,331.96,0.03572880781410337,78.58,72.91,,65.92,,,,,0.0277178157570086,,,,,,,33.8308,15.7298,-3.1133999999999986,82.09,,
2021-05-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.68833333333333,87.29,90.38166666666666,63.60833333333333,75.1,75.85333333333334,206.14,241.78,2292.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,301.05,77.33,80.33,-0.014406043530283519,0.017921365488398067,0.01600914063897818,83.84,335.73,0.03861930493217347,81.78,75.71,67.02,65.01,,,94.56,87.49,-0.010239218483048873,,,,,,,-15.0415,-4.6016,4.825699999999998,81.55,,
2021-05-21,9.8,2.7,9.5,3.2,-7.0,8.8,-3.3,3.4,1.4,8.5,-1.1,2.5,5.9,8.6,9.9,20.6,6.3,10.6,24.3,4.9,8.7,19.0,8.6,9.2,12.6,10.9,1.4,21.0,14.9,10.2,7.7,7.7,22.6,10.4,9.2,3.0,26.1,0.4,9.8,11.4,14.4,77.25,88.51,89.11,61.26,74.25,77.5,204.05,237.94,2295.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.45,77.93,80.2,-0.002021100974987533,0.0,-0.0018201679579252783,83.83,336.63,0.010655289041270777,82.18,77.16,66.62,65.54,,,91.24,87.12,0.06444895224885805,,,,,,,-14.8435,3.372,-2.0707999999999984,81.16,,
2021-05-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.116,88.51,89.902,59.568,72.6,78.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.16,78.28,81.01,0.0005932797757761676,-0.02648483137384794,-0.009947901755492872,83.77,337.06,-0.01806062051879387,82.5,77.52,66.08,65.61,,,91.14,88.72,0.01201981326089907,,,,,,,-3.9526,-7.7555,-1.5983000000000018,79.41,51.0,52.7
2021-06-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.25,88.51,88.43199999999999,59.718,71.8,74.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.53,79.45,80.85,0.0034717117558331623,0.01792847433594602,-0.0005521641908439179,83.97,337.82,0.018832414979136125,83.82,78.97,66.74,64.01,,,92.4,87.89,-0.03325255759369394,,,,,,,0.2469,-1.7096,2.328000000000003,71.64,,
2021-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.756,88.51,88.518,60.312,71.3,74.756,202.24,233.53,2201.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298.22,78.64,80.32,-0.0022323539077886423,-0.009218003672576636,0.008615738731638345,83.52,340.63,0.014552040952016121,82.74,79.38,72.61,65.35,,,92.51,85.44,-0.021310938274155866,,,,,,,-2.2989,4.0267,0.5542000000000016,72.03,,
2021-06-18,8.8,2.8,3.2,8.6,-3.8,5.7,-8.1,7.3,3.6,5.3,1.8,-3.0,4.0,7.3,5.1,20.8,6.6,9.9,24.2,-1.6,8.6,34.0,8.1,5.1,7.6,7.7,2.9,19.2,13.8,5.9,0.5,7.5,18.7,12.7,8.4,8.8,27.3,-2.6,10.4,19.0,10.4,78.12,88.51,88.51249999999999,58.69,70.5,78.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.47,77.96,80.2,0.022681659155618483,0.017774360710478554,0.003886329885371076,83.49,340.02,0.009082839570389467,82.01,79.09,73.28,65.41,,,92.64,84.1,0.05202588348562731,,,,,,,9.4538,-1.3743,-0.002600000000001046,67.29,,
2021-06-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.87199999999999,83.582,88.546,57.674,70.0,78.87199999999999,206.61,239.54,2284.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.78,76.7,79.67,-0.006867251836473187,-0.009139107637143873,0.015515375284560484,82.49,340.69,-0.02398562234494861,80.84,77.74,71.71,63.91,,,92.98,84.54,0.0008465864930853328,,,,,,,3.1478,-4.9466,3.5709000000000017,69.43,50.9,51.9
2021-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.434,84.814,88.026,58.23,70.8,78.434,193.72,226.35,2281.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.21,69.09,57.93,-0.06801650847485075,-0.1247843164374478,-0.03714148229161118,82.57,328.01,-0.05346324239507183,73.87,65.98,70.78,63.16,,,93.07,85.78,-0.02583869946460915,,,,,,,4.3543,-11.9717,-6.499700000000004,60.49,,
2021-07-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.704,88.51,89.06,56.13199999999999,73.6,73.704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.51,75.64,78.28,-0.023333961506808443,0.08114698591152525,-0.011774003013394818,84.74,323.53,0.012430743716582704,79.94,75.38,70.6,61.98,,,94.29,87.07,-0.08515229484050302,,,,,,,-17.4394,10.6855,6.1691,80.0,,
2021-07-16,8.3,-1.3,5.1,0.5,-6.9,5.4,-20.1,9.6,6.6,2.6,-3.9,-1.3,7.7,6.9,9.3,19.8,5.5,12.2,19.6,-0.4,9.8,32.5,5.8,3.9,8.7,4.1,2.4,19.7,13.9,10.5,-4.3,6.8,15.0,13.4,12.4,6.6,37.0,2.7,10.8,23.0,9.7,75.99,85.04,89.262,56.08200000000001,76.0,75.99,186.0,213.76,1962.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.17,75.45,76.67,0.029217329724719576,0.0,0.00842412395026848,84.31,327.55,0.03059443225955505,79.06,77.19,69.3,58.25,,,93.86,89.41,0.04516215040787053,,,,,,,14.4708,2.0311,3.0416999999999987,80.54,,
2021-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.898,85.04,88.404,55.412,76.4,76.898,190.89,219.37,2126.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284.18,73.99,75.63,-0.05596798685341842,0.0,-0.041681951160985165,81.86,323.36,-0.02389179897768301,77.36,75.88,68.78,55.78,,,94.55,87.02,0.0020637180031704006,,,,,,,6.0377,-10.1008,-3.1325000000000003,79.07,,
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.9,85.04,86.46799999999999,58.096000000000004,77.4,68.256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248.76,72.46,74.33,-0.019060240084809443,-0.009483093397488318,-0.0037645270653836604,79.77,311.36,-0.03555043103708133,77.33,69.78,64.68,55.72,,,95.5,86.04,-0.05904746134338268,,,,,,,6.5836,,-0.284399999999998,78.01,50.4,51.0
