Date,规模以上工业增加值:当月同比,中国:日均产量:生铁:重点企业,中国:日均产量:粗钢:重点企业,重点电厂:日耗量:煤炭,中国:开工率:聚酯产业链:精对苯二甲酸,中国:开工率:聚酯产业链:对二甲苯,中国:开工率:聚酯产业链:聚酯,中国:开工率:聚酯产业链:织造业,中国:开工率:聚酯产业链:乙二醇(综合),开工率:PTA装置,中国:主要45港口:日均疏港量:铁矿石,中国:生产率:焦炉:国内独立焦化厂(230家),中国:高炉开工率(247家),中国:产量:螺纹钢:主要钢厂,中国:开工率:线材:主要钢厂,中国:产量:线材:主要钢厂,中国:产量:冷轧板卷:主要钢厂,中国:产量:热轧板卷:主要钢厂,中国:产量:中厚板:主要钢厂,中国:产量:钢材:重点钢铁企业,中国:开工率:产能(>200万吨):焦化企业(230家),中国:开工率:产能(100-200万吨):焦化企业(230家),中国:开工率(常减压开工率):山东地炼厂,中国:产能利用率:成品油:独立炼厂,中国:产能利用率:成品油:主营炼厂,中国:开工率:精对苯二甲酸,中国:江浙地区:开工率:涤纶长丝,中国:装置负荷率:涤纶短纤,社会库存:PTA:期末值,港口库存:MEG(乙二醇):华东地区:期末值,聚酯瓶片:企业开工负荷:当周值,中国:产量:乙烯,中国:开工率:乙烯,PVC:开工率:当周值,工厂库存:PP粉:当周环比,库存:PP:国内:当周环比,社会库存:PVC:同比,中国:产能利用率:水泥熟料,制造业PMI,制造业PMI:生产,制造业PMI:新订单,制造业PMI:新出口订单,制造业PMI:从业人员,规模以上工业发电量:当月同比,月产量:PTA:中国:环比
2023-09-15,4.5,198.4,215.88,496.0,76.63000000000001,78.732,90.95599999999999,75.0,54.169999999999995,76.63000000000001,323.69,77.14,84.05,-0.024258121477549466,-0.011051805894448208,-0.0028142181888739515,83.36,308.82,-0.038700523272248155,2045.91,83.37,70.64,68.73,0.026823033863679235,83.12,-0.01539165716665103,86.24,76.41,226.6,-0.02430034950757065,-0.0027662534928900584,0.024653870812617384,84.45,0.02476516911971416,-3.8908,2.2584,-7.871199999999998,56.77,,,,,,,
2023-09-22,,195.49,213.35,476.0,81.66799999999999,79.47,88.108,77.6,53.67999999999999,81.66799999999999,339.22,76.57,84.47,0.031250058203106335,0.01087451664657646,-0.022803489017577228,83.48,315.87,0.006737958760423268,2106.14,82.39,70.88,69.85,0.054221984096553655,82.23,0.05400084885462686,83.28,76.61,235.9,-0.0015325673497779135,-0.0332092705819198,0.009584209965608714,85.26,0.010448266618800162,-16.9022,-0.9351,-3.1723,61.54,,,,,,,
2023-09-29,,,,,83.485,80.87,87.64500000000001,76.75,53.925,83.485,342.92,76.24,84.15,0.031100173196988656,-0.021143952002004696,-0.0018618512174164437,83.39,315.65,0.03520932061069537,,81.94,70.61,70.97,0.029326767660233344,82.67,-0.036128724088505315,81.51,78.61,247.7,0.04754779180953772,-0.033609472170387455,0.015124601460066778,86.56,-0.00892924402470463,-5.1561,-0.9841,-2.139000000000001,53.46,50.2,52.7,50.5,47.8,48.1,6.6,-1.94659085
2023-10-06,,189.02,206.64,,,,,,,,,76.29,,-0.03565116382868272,-0.010558991239474125,-0.004108315769087767,83.28,320.11,-0.009646175641916166,2215.91,81.91,70.72,70.48,,,,,,,,,,,,112.1527,35.3955,3.7695999999999987,,,,,,,,
2023-10-13,,192.5,208.3,434.0,76.00571428571428,82.12571428571428,88.46857142857142,76.85714285714286,53.07142857142857,76.00571428571428,323.0,76.77,82.18,-0.005757567762431748,0.010921113278556938,0.013383099375629648,83.48,316.85,-0.014199021514662569,2030.36,82.67,70.94,70.51,,80.3,,82.87,78.9,237.8,,,,87.58,,-0.6332,-3.1011,2.6630000000000003,53.42,,,,,,,
2023-10-20,4.5,189.29,203.91,416.0,76.64,82.14399999999999,87.748,79.4,52.922000000000004,76.64,310.34,75.8,82.36,0.0135912218601133,0.010624030781177574,-0.03743501156971796,83.53,309.29,-0.05667033973310254,2022.25,82.4,68.92,70.48,-0.007563361063525953,79.86,-0.01808699371977962,85.65,78.9,232.1,-0.03308490435258182,-0.05970316944454801,-0.014622344178560454,86.31,-0.003217911136339957,-10.0528,-7.5912,1.060100000000002,64.09,,,,,,,
2023-10-27,,,,419.8,79.37,81.96,88.32,79.6,52.07000000000001,79.37,293.78,75.14,82.51,0.017442864842650785,0.0,0.009918067186893254,83.58,312.93,-0.03066609704717216,,81.78,67.71,67.48,-0.024212853749490115,79.37,0.027781375853898282,86.87,79.3,227.2,0.057635766543361555,0.002629213442912892,-0.035273137641910424,83.31,-0.009716333568991153,-4.4419,-8.9342,6.560600000000001,66.07,49.5,50.9,49.5,46.8,48.0,-2.5,0.008894423
2023-11-03,,181.67,192.38,454.0,77.322,79.352,87.846,78.6,52.07000000000001,77.322,296.203,75.66,80.1,0.005353331842499642,-0.011167263026315766,0.014414494244268106,83.41,316.38,-0.01360756074230629,2271.25,82.76,67.26,65.5,-0.058782688457490906,78.53,-0.006581942842903921,87.22,80.53,226.6,0.013775396520040672,0.0013810249398362728,0.01026909347933902,84.18,0.03749397802314025,-11.6131,-3.4172,7.547999999999998,69.35,,,,,,,
2023-11-10,,186.18,197.06,466.0,77.308,78.884,87.16600000000001,77.6,53.034000000000006,77.308,302.68,76.05,81.03,-0.04408953697658813,-0.042740757431699805,-0.05232272688686468,75.73,303.3,0.0021868725868268157,1953.31,83.23,67.59,63.16,-0.020123301274677985,76.04,-0.03518381220383748,87.22,80.0,226.4,-0.005954710152032305,-0.018384918946622086,0.055929946583989754,89.02,-0.023024385120328006,-8.1174,5.5925,4.612400000000001,68.27,,,,,,,
2023-11-17,4.6,,,511.0,77.354,78.93,86.53999999999999,78.2,53.9,77.354,302.52,75.42,79.65,0.015345367365360296,0.0,0.014967263999166924,82.96,308.53,0.0277969394294848,,81.67,67.98,64.51,0.0,76.84,-0.016907145141839663,84.67,80.01,226.9,-0.02871262698087307,-0.020019125287389805,-0.006109140550622172,88.53,0.00833338155914376,-2.8325,2.9905,8.416899999999998,60.79,,,,,,,
2023-11-24,,185.54,196.91,499.3,80.152,80.654,86.136,81.2,53.51800000000001,80.152,301.6,73.97,80.14,-7.849909730062166e-05,0.0,-0.026964829951031888,83.43,320.0,0.0379256102278811,1989.59,78.98,67.79,63.92,0.01950053930530604,77.89,0.02611887839348981,84.3,79.98,229.0,-0.0024973255933060656,0.05238261911400599,0.0014780408096175535,88.66,0.021753371635837127,-21.6031,-2.204,10.224000000000004,57.74,49.4,50.7,49.4,46.3,48.1,3.2,-2.675204554
2023-12-01,,187.45,201.61,540.0,79.716,81.78799999999998,86.786,82.6,54.25,79.348,305.86,74.73,80.88,0.023546015162274614,0.011278315037707376,0.030841179411923214,85.1,326.57,-0.043630289089110263,2179.66,78.61,69.99,64.08,-0.008916758336371622,77.97,0.024157666842185677,85.49,79.98,231.0,0.025741900933962114,0.016600691640785037,-0.005819198561673566,88.1,0.0167755393452671,-4.2378,-4.7398,16.958999999999996,45.93,,,,,,,
2023-12-08,,,,532.0,76.328,82.596,87.05,81.2,53.774,76.658,298.98,74.53,78.73,0.0013409193051874269,-0.04491916150432518,-0.03764733119860875,83.03,322.07,-0.01871554262179842,,78.51,69.71,63.82,-0.0040938492068107735,73.45,-0.01542514244249471,85.84,79.81,228.8,0.033800008951493155,0.03369182995778264,-0.010775161594674287,87.15,0.045400265857601596,-10.3491,3.2482,4.800700000000006,41.67,,,,,,,
2023-12-15,6.6,181.43,193.16,529.0,83.546,83.04,86.868,79.2,53.06,84.618,306.42,73.84,78.29,-0.006067606940928449,0.0769248361434558,0.05927082966207298,83.3,314.24,0.052598713465011215,1912.52,78.34,68.26,63.88,0.014722270607935961,75.16,0.0758284552534203,85.4,80.03,235.6,-0.0450026466772222,0.02454424627682794,0.0034264944114967832,87.45,-0.008685710499639399,-1.869,-2.1458,4.883600000000001,39.47,,,,,,,
2023-12-22,,181.46,192.89,557.0,82.46799999999999,83.04,86.298,77.6,52.75599999999999,81.27799999999999,255.01,75.7,77.69,0.007521429218572351,-0.021777784455874194,-0.020946679486696596,83.53,316.98,-0.06631693170766173,1961.34,80.78,69.76,64.28,-0.009686062292593611,76.5,0.011896231578854,84.5,78.69,237.9,-0.04270503723589236,0.0,0.006924128862218382,88.06,-0.00876181355829253,3.62,-5.2407,-7.991800000000012,39.16,,,,,,,
2023-12-29,,,,661.0,82.92,82.18800000000002,85.766,77.0,52.15599999999999,82.92,298.22,73.57,75.17,-0.0381462437697202,-0.06655102899332555,-0.05228068739417058,83.67,317.05,-0.0352159270760346,,79.58,66.76,63.92,0.004542258573251523,76.5,-0.025791321416313906,84.93,77.2,242.6,-0.03334109075315883,-0.01168564040557385,-0.01723903712236119,86.56,-0.003500360091808652,29.8869,-12.4338,-5.368499999999997,38.29,49.0,50.2,48.7,45.8,47.9,-0.40000000000000036,8.105490167
2024-01-05,,159.45,166.61,599.0,82.92,78.78,85.5575,76.5,51.58,82.92,305.19,75.54,75.65,-0.030322458595170687,-0.0469626873068969,-0.027254706494916903,80.92,310.2,0.07102144410235134,2114.83,81.39,69.57,61.7,0.013812588655788716,75.94,0.026153268696612386,84.92,78.44,248.5,-0.037740327982846544,-0.03378260711031622,-0.014468568960699812,85.3,0.0031120357066294346,23.5905,13.5274,-6.290099999999995,38.29,,,,,,,
2024-01-12,,180.41,201.92,598.0,82.92,83.08399999999999,85.548,74.8,52.236000000000004,82.92,312.73,74.18,76.1,-0.007355240358489112,0.035827157645817564,-0.027695547029449763,82.04,303.67,0.01770319264407405,1901.96,79.04,69.57,62.68,0.02330823774546431,76.02,0.00709180206465998,85.17,79.38,254.2,-0.03003228709887562,-0.012767828718720509,0.002079799337618482,85.48,0.00902184235024972,3.4388,-2.9986,-22.600300000000004,41.53,,,,,,,
2024-01-19,6.8,,,612.0,82.576,84.16,85.02799999999999,67.8,53.092000000000006,82.96799999999999,319.3,70.78,76.25,-0.034574452779634335,-0.012272561236935431,0.02706740630527893,81.02,293.74,0.017991991204841185,,74.58,67.23,63.66,0.010783390398038328,76.02,-0.002278315033112044,85.05,79.22,260.8,-0.05751715823841419,0.0,0.004037763984201526,85.83,0.0019227077640202594,-13.9968,-1.9321,-22.554899999999996,38.96,,,,,,,
2024-01-26,,189.34,209.39,618.0,79.752,84.16,83.54400000000001,49.6,54.622,79.134,307.66,71.3,76.84,-0.031573809702344136,-0.036067794093666006,-0.023415807359929097,80.64,309.8,-0.00405168101016784,2026.33,75.64,67.1,63.08,0.007568486079719605,76.02,-0.0046928670446702014,83.58,73.96,269.7,-0.09358937920761523,0.004807059597200514,-0.009630190424211982,85.01,0.00012804917105668778,-5.4043,-7.4658,-25.9605,42.7,49.2,51.3,49.0,47.2,47.6,,0.133556491
2024-02-02,,177.99,201.66,605.0,74.47,84.08399999999999,80.588,22.4,58.628,74.47,304.53,70.44,76.5,-0.05056305007100015,-0.06279118537934636,-0.06900818647803053,81.83,321.8,-0.003400116612777282,2164.31,75.18,66.4,61.77,-0.02560595090517115,76.16,-0.010304995114086779,78.65,72.17,271.4,-0.09594868147548041,0.00703527160057682,0.011045002653466085,85.95,0.0031959119563893523,-4.6664,-7.4182,-3.5292000000000003,44.18,,,,,,,
2024-02-09,,,,,81.574,84.306,78.082,5.0,60.553999999999995,81.574,303.39,70.54,76.78,-0.0917246614417282,-0.026263678470563434,-0.05537624317099432,79.14,315.72,-0.04843627995264743,,75.08,66.73,59.08,-0.025656219437496297,,0.004377438896630892,76.76,63.78,284.8,-0.027301398933121668,-0.0073017251060161215,-0.010275560461066036,85.08,0.000637958554333018,24.2726,5.0835,7.6696,41.86,,,,,,,
2024-02-16,,185.11,206.99,529.0,,,,,,,,,76.35,,,,81.07,315.54,-0.016966333741128103,1912.72,,,58.44,,,,,,,,,,,,,,13.412199999999999,,,,,,,,
2024-02-23,,190.49,210.09,446.2,81.72,84.39,80.92999999999999,14.0,61.56333333333333,81.72,269.71,69.78,75.61,,,,85.93,305.12,0.006112749149717267,1985.04,74.37,66.16,59.44,,77.03,,81.12,64.73,295.0,,,,85.15,,137.2009,,-0.4897999999999989,30.96,49.1,49.8,49.0,46.3,47.5,,-6.280601047
2024-03-01,,187.79,213.0,590.3,81.67,84.372,84.654,45.6,61.720000000000006,81.67,293.14,67.67,75.17,0.09132952269846495,0.05442398188768838,0.09112359745609133,86.21,300.22,0.02898348762631109,1858.48,72.63,63.48,58.56,-0.013612112678819344,77.03,-0.0036175126873256858,85.71,69.02,299.9,0.012232970700465806,0.049012213687386286,-0.0018180850952029814,87.32,0.0035322352860180928,12.7068,-15.9717,-0.9206000000000003,31.82,,,,,,,
2024-03-08,,,,515.0,82.11,84.3,85.976,69.8,62.056,82.11,295.15,67.79,75.62,0.04717023529594666,0.07719881085727476,0.046102595286547476,86.47,310.96,0.017671800244161595,,73.04,63.84,59.08,-0.017360989008492034,80.73,0.001930968497648955,89.07,71.64,301.1,-0.08852192434466843,-0.004705292587815713,0.023381123287489203,89.4,-0.03211842839552137,-2.5418,-9.6347,1.1471999999999998,32.65,,,,,,,
2024-03-15,,184.38,205.8,446.2,80.372,84.45,86.788,80.8,62.56,80.372,300.68,66.42,76.17,-0.009202798434542636,0.05973769271886242,-0.02178949996721169,86.57,318.59,-0.01918736956154099,1927.62,71.34,62.73,58.74,-0.00601774606123584,80.73,-0.00459215308498262,90.38,69.59,302.0,0.11776716478181815,-0.002297091362295056,-0.025846158563886945,87.11,-0.013484527161614857,-4.1904,-0.2135,0.11389999999999922,33.46,,,,,,,
2024-03-22,,183.61,204.76,465.9,78.896,84.55,87.55199999999999,82.4,61.624,78.896,295.96,65.26,76.92,-0.0318062799310006,0.034394664761832505,0.02567866383873696,86.44,319.83,0.020133763196701793,1965.22,69.86,62.08,59.02,0.003907526951730134,80.15,-0.01932309112923747,90.54,72.92,299.4,0.026066638764495664,-0.001918281808269029,0.030124351555488538,89.78,-0.004888693095004726,-8.3257,-12.1064,3.0840000000000014,46.93,,,,,,,
2024-03-29,,,,465.7,76.476,84.55,87.8,82.6,58.931999999999995,76.476,289.94,64.67,76.58,-0.009303717368278619,-0.046667225998767936,0.051190183783139886,86.24,322.05,0.019802627296179764,,69.16,61.58,58.4,0.0016236405580194457,79.12,-0.05143628988343618,90.15,76.59,291.2,0.027572809325982384,0.01700764437797453,-0.004173628762928594,89.4,0.013942090889719871,0.2879,1.6174,1.7788999999999984,54.29,50.8,52.2,53.0,51.3,48.1,,4.395604396
2024-04-05,,186.61,212.18,443.1,77.16000000000001,83.79,88.28000000000002,82.33333333333333,52.9,77.16000000000001,291.39,64.63,77.83,0.01364109628637955,-0.011810359229063039,-0.022493810108915824,86.98,325.67,0.027699706688824044,2329.47,70.05,60.57,58.56,-0.04123442002751965,79.14,,90.43,,287.1,-0.06154261223447843,0.004144432933737008,,,-0.0037950709685512507,-4.0852,-8.9851,-0.7741999999999987,54.29,,,,,,,
2024-04-12,,190.65,211.18,426.4,74.08333333333333,82.335,89.29333333333334,82.33333333333333,53.02,74.08333333333333,302.07,63.93,78.43,-0.0126877619275092,-0.024257434864602967,-0.026031320612895925,86.28,321.24,0.005013186153233207,1975.32,68.92,60.33,58.56,-0.034222237362729224,78.88,,90.43,76.12,277.6,0.10901393106237212,0.030608337860649648,,86.29,-0.02643793969164232,-0.087,9.4584,0.5632000000000001,54.84,,,,,,,
2024-04-19,4.5,,,412.9,75.89200000000001,73.32520000000001,90.73,79.0,53.510000000000005,75.89200000000001,300.881,64.47,78.88,0.03703953916961211,0.024871748388580972,-0.02189288197585526,85.75,323.23,-0.02099066444211317,,69.08,61.25,59.14,-0.0008751203848946787,77.82,-0.015073230138436422,90.7,75.14,267.3,-0.03242266507872227,0.050831293917332765,-0.02323646851586858,84.3,-0.020263153354338925,-0.0904,-5.1194,0.9189000000000007,51.81,,,,,,,
2024-04-26,,189.59,211.88,,78.452,70.088,90.41,78.6,54.254,78.452,301.02,65.34,79.75,0.019504607773244587,0.04639904432820874,0.07753793253172159,85.35,315.51,0.005484474442159382,2048.85,69.73,62.51,59.29,-0.020520797918837097,77.59,0.05304736330164239,90.91,75.61,255.3,0.019253940642933287,-0.015601667026405863,-0.03566969570040435,81.35,0.005070240392498704,-2.3939,1.1588,3.7940000000000005,48.62,50.4,52.9,51.1,50.6,48.0,0.30000000000000027,-3.865401208
2024-05-03,,192.42,219.94,387.2,80.44,72.81666666666666,90.17,78.0,54.76,80.44,,,80.62,,,,85.89,319.07,-0.003195620158408019,2150.11,,,59.14,,77.02,,,,,,,,,,-5.2931,-11.1151,0.1905000000000001,51.84,,,,,,,
2024-05-10,,193.65,219.15,402.7,67.79400000000001,78.76,87.53,78.0,55.98,67.79400000000001,302.63,71.98,81.52,,,,86.65,325.21,0.012270092591814219,2030.9,76.62,68.93,60.36,,75.72,,89.06,75.49,255.0,,,,80.9,,3.5429,17.3983,1.222299999999997,55.43,,,,,,,
2024-05-17,6.7,,,377.6,69.90666666666667,77.22,86.84666666666665,78.0,55.453333333333326,69.90666666666667,306.89,72.72,81.52,0.012793351459909452,0.03200567463913062,0.043557233392296446,86.76,324.58,-0.018889378155630077,,76.53,70.77,56.45,-0.018402789530489905,75.57,-0.0458244719614882,86.8,72.38,239.8,-0.05206111928245427,-0.0397940261713865,-0.026583918067776935,78.77,-0.00538094349078122,-19.1753,-1.3379,1.2805999999999997,57.94,,,,,,,
2024-05-24,,197.87,220.92,411.8,70.084,74.86999999999999,86.562,77.2,55.83399999999999,70.084,298.885,72.94,81.52,0.008651052227895306,-0.03256657958045128,0.005824630856259283,86.79,325.45,0.020179035285629254,2120.07,76.83,70.9,56.02,0.0072639544582253635,76.3,0.02971840420845684,86.04,74.14,228.8,-0.015614979175344601,-0.011594332780918926,0.024154064399008135,80.69,-0.027483053112685063,-15.7904,-0.3303,4.575900000000001,61.54,,,,,,,
2024-05-31,,193.08,217.64,406.0,72.27,74.038,86.998,76.0,57.129999999999995,72.27,313.6,72.94,81.67,0.01624614856680129,0.022011431539281645,0.02328034982181304,86.23,322.57,0.026768295665157815,2461.18,76.71,70.99,54.95,-0.028845632516549813,78.95,0.020330370553178767,86.35,77.02,228.2,-0.036258979120905366,0.0007602635946533098,0.0360655662448881,83.66,-0.024371414349128706,-25.8717,-9.4366,0.752600000000001,58.24,49.5,50.8,49.6,48.3,48.1,-0.8000000000000003,0.789804344
2024-06-07,,,,435.0,77.012,73.84,87.188,75.6,57.924,77.012,312.91,73.44,81.48,-0.027039538475118974,0.0,-0.004528468588646639,84.62,325.59,-0.00787331248818024,,77.27,71.6,51.84,-0.024054292060879057,75.78,0.028420143331756798,86.79,77.1,227.9,0.0012438672048107335,0.013086886159078936,0.01947610526783361,85.31,-0.002775851886503311,-34.5718,1.7334,-1.6273000000000017,48.67,,,,,,,
2024-06-14,,198.93,224.83,435.1,77.345,80.3675,87.54,75.0,59.74,77.345,309.45,73.59,82.07,-0.0028349316697129368,0.0,-0.031088364924348966,86.03,327.74,0.007371272942022777,2119.65,77.18,71.83,51.5,0.01048265518073066,74.28,0.031612388469700825,86.74,77.0,227.2,0.003584727401384491,0.03910530745403484,-0.022834066784485074,83.38,0.02822878587599842,-4.3794,2.9345,-1.9915999999999983,40.41,,,,,,,
2024-06-21,5.6,196.01,218.51,478.0,75.878,81.01,87.414,75.0,59.791999999999994,75.878,311.43,73.31,82.83,-0.008206326017165644,0.010736159897940745,0.029503829653822145,86.15,320.63,0.0013800027281023475,2098.05,77.18,71.19,52.27,0.040347232431879654,74.85,-0.019787260529884776,86.74,76.86,225.2,0.024471041651515257,-0.007118326492139282,-0.028430388797566764,81.04,0.019269966004483052,-3.2104,1.3978,-0.9100000000000001,42.93,,,,,,,
2024-06-28,,,,478.0,76.81,84.79400000000001,87.624,74.6,59.86999999999999,76.81,307.87,73.43,83.13,0.059966218344453814,0.0,0.054718018519848144,86.22,321.93,-0.010016778243470803,,77.25,71.39,53.3,-0.00034542314678454034,76.29,-0.000522602572647024,86.91,76.66,223.1,-0.08796414191200963,-0.010834605956668852,0.017948466960852727,82.51,0.012643392445617074,-11.6522,-5.8589,1.135200000000001,45.52,49.5,50.6,49.5,48.3,48.1,,2.53428317
2024-07-05,,193.73,216.76,454.0,74.8,86.768,87.58,73.6,61.422000000000004,74.8,309.385,74.21,82.79,-0.033855074340768176,-0.043465001533609104,-0.056622781000501554,85.5,326.36,-0.019500026509767565,2283.99,77.79,72.5,53.21,-0.0008640802404045189,76.11,0.0011754719566781091,87.73,76.66,220.8,-0.009874076244859253,-0.025286424112459294,-0.011165662316586555,81.6,-0.00248968221376078,-1.6859,-0.7707,1.073999999999998,54.72,,,,,,,
2024-07-12,,192.53,215.17,511.0,79.44,87.06,85.464,72.2,62.803999999999995,79.44,309.804,74.16,82.48,-0.041054402799261425,-0.011024631715310207,-0.020438355226045424,85.17,331.57,-0.01515722626750371,1979.1,77.89,72.33,52.08,-0.02379398466552285,75.04,0.031226436910882782,87.61,76.61,222.8,-0.07725729354534572,-0.05987954419586039,0.02310408544714182,83.0,-0.023093262476902687,-1.4972,-3.5146,0.23460000000000036,57.55,,,,,,,
2024-07-19,5.3,,,498.0,79.02,87.06,83.69200000000001,70.6,62.858000000000004,79.02,309.632,73.79,82.65,-0.016601206866529772,0.0,0.017361919340781462,85.33,326.94,0.01017355846579271,,77.89,71.6,53.03,0.0037112351512256225,75.73,0.018303130984905103,86.9,76.49,227.0,-0.050030933605564876,-0.08901257837793075,-0.02230239039189108,81.66,-0.044335813820051584,2.4439,-3.1797,-0.07189999999999941,53.51,,,,,,,
2024-07-26,,192.56,214.84,556.0,78.026,87.06,84.126,69.8,60.936,78.026,321.226,73.26,82.31,-0.03081641841879179,0.011402632097811782,-0.01186354960478564,84.98,328.3,-0.010501352089864469,2036.53,77.39,71.04,53.09,-0.021755494269068976,76.48,0.015163947103520314,86.77,77.08,224.0,-0.029358654063948997,-0.018824085245635835,-0.0008016950552507396,81.59,0.025086202218376208,16.5817,5.2172,-1.1175999999999995,46.18,49.4,50.1,49.3,48.5,48.3,0.20000000000000018,4.701856773
2024-08-02,,178.96,197.35,525.0,79.37,86.10666666666667,84.215,68.36666666666666,60.27666666666667,79.37,298.311,73.21,81.26,-0.09148625954733891,-0.0925927868278249,-0.0771976028206911,84.92,323.38,-0.00466630270656232,2176.84,76.92,71.64,52.75,0.004855687986658808,77.43,-0.03511316899509431,88.42,75.58,227.0,0.0744172460429553,0.009309265604297678,0.019964365442474374,82.14,0.0023241517058423256,0.3532,-5.808,-0.9908000000000001,48.76,,,,,,,
2024-08-09,,,,576.0,79.42,87.06,84.06,64.38,61.318000000000005,79.42,308.099,72.91,80.19,-0.15928099834886122,-0.024340270026854238,-0.06625893167048336,81.11,303.48,-0.01406418299569534,,76.69,71.17,52.05,0.008218734845844011,76.99,-0.0069943694566037,88.29,75.58,229.0,-0.0415324360291951,-0.0008828723351577139,0.022981860758477524,83.88,0.028804144782400343,15.648,2.9362,-1.6597000000000008,42.44,,,,,,,
2024-08-16,5.1,184.18,200.34,556.0,82.67,87.06,84.392,62.64,61.854,82.67,321.745,72.42,78.82,-0.01349596502526662,-0.025165324130945077,-0.002858387579680155,80.12,301.29,0.0006011020384697474,1839.07,76.36,70.54,52.66,0.007622123226068034,76.99,0.04235221670102263,88.29,71.19,231.8,0.032649231365312836,0.04081610608837405,0.005145339503182633,84.28,-0.00852769991317981,2.9129,8.5778,-0.9469999999999992,51.85,,,,,,,
2024-08-23,,182.31,199.34,,80.88,86.762,83.78,64.7,58.786,80.88,302.693,71.8,77.45,-0.035306062314361064,-0.03863713265269553,-0.04910135135103122,82.79,310.36,-0.0065648681646983675,1878.76,75.53,70.09,53.4,0.013331191994557123,76.99,0.013365934095209475,88.31,70.51,233.8,0.10186642361315368,-0.02605730820286567,-0.009104434083988977,83.39,-0.014150225995147814,6.764,-4.8227,-2.2127000000000017,54.02,,,,,,,
2024-08-30,,,,568.0,82.646,85.57,83.86,66.5,58.896,82.646,300.06,69.7,76.39,0.01028573415411671,0.026805268067437105,0.02555307442461796,83.17,304.96,0.006631634981615342,,73.91,67.75,54.46,0.011951298396269294,77.32,0.0010857109456630099,88.58,70.5,235.8,-0.019829001270343483,0.00592958567212154,0.0003305238833588575,83.55,-0.0020379057389199318,-2.4621,-2.6617,-1.7112999999999978,54.68,49.1,49.8,48.9,48.7,48.1,3.3,3.180159257
2024-09-06,,175.59,188.54,559.0,79.96,87.042,84.954,67.8,56.75599999999999,79.96,302.808,69.51,77.65,0.09552311148207782,0.025246172180684923,0.02068169554050936,83.78,310.56,-0.010402429295452542,2150.82,73.89,67.24,56.42,-0.008472428997959192,77.49,0.016264410189574363,87.93,70.02,235.5,-0.1315903692454201,0.025905234550338996,0.011826681869328226,85.32,0.001630656700507771,-2.2042,6.988,-3.388600000000002,47.54,,,,,,,
2024-09-13,4.5,178.3,193.6,,77.278,85.5,85.526,68.6,53.989999999999995,77.278,311.51,69.03,77.65,0.05180582550422752,-0.0134143075954265,0.0046074423080249005,84.35,302.1,-0.01646071719757458,1865.0,73.29,66.99,57.21,0.02689669632401781,77.48,-0.03648188117763773,88.04,69.71,232.3,-0.056997980670047355,0.00811647332855081,0.015983061624021744,86.69,0.03154076766931002,-2.1709,3.0102,-1.423399999999999,47.49,,,,,,,
2024-09-20,,181.2,198.9,509.0,76.2975,85.5,84.83,69.0,55.545,76.2975,302.21,68.62,78.25,0.032503188313494746,0.0134143075954265,0.02090068705476611,84.59,301.19,-0.000548809782588755,1932.0,72.93,66.4,56.02,0.002363668161081023,77.48,-0.014998731745629712,88.92,68.87,230.2,0.02653525825302694,-0.011635373433723117,0.0011777933799024254,86.8,0.025715702764457227,15.6561,4.9623,2.0444999999999993,41.54,,,,,,,
2024-09-27,,,,,76.526,85.556,85.836,69.1,57.239999999999995,76.526,326.227,69.27,78.25,0.056709130610829384,0.0486571126322346,0.10796085492395768,84.17,296.19,-0.001235924353973239,,73.72,66.9,55.5,0.008730747198121946,77.73,-0.011935564770085172,89.32,74.1,227.8,-0.03069477234314455,-0.037496312462249826,-0.0026788122100258605,86.56,0.011473863764591918,-1.6458,-4.1674,3.177199999999999,55.55,49.8,51.2,49.9,47.5,48.2,0.1900000000000004,-3.130376063
2024-10-04,,185.0,201.4,,81.75,85.57,86.91,69.1,57.74,81.75,,,79.59,,,,84.72,305.92,0.009776852909093137,2138.0,,,56.33,-0.002343097306296116,,,,,,,,,,,-1.6733,,-7.692999999999998,,,,,,,,
2024-10-11,,185.5,204.9,389.3,82.315,81.14,88.5,72.05,57.7675,82.315,325.075,73.09,80.81,,,,83.89,308.26,-0.02263832185960979,1933.0,78.15,69.52,56.76,0.027272163742386724,76.23,,89.32,75.28,237.3,,,,86.18,,27.1104,18.6187,0.30609999999999893,56.98,,,,,,,
2024-10-18,5.4,,,422.2,80.33333333333333,79.91333333333334,88.48333333333333,75.66666666666667,55.85,80.33333333333333,325.98,73.86,81.7,0.032530304296692236,0.0,0.02804675321212624,83.24,305.2,0.019298965500563092,,79.79,69.25,58.35,-0.007857300204356044,75.03,-0.01712141878613327,89.32,75.63,238.3,0.04101140639694645,0.051032129591081166,-0.01863744487126251,84.59,-0.0010338589703513534,12.8944,-9.1035,0.3196000000000012,52.12,,,,,,,
2024-10-25,,186.2,207.2,451.3,80.42999999999999,82.256,88.45,77.0,56.164,80.42999999999999,323.43,73.54,82.16,0.02860223253955052,0.023196400984977217,-0.014193717822832852,83.0,304.32,0.017190461219023234,2007.0,79.51,68.89,57.02,0.0009855454148564036,73.92,-0.010341099171117918,89.32,75.63,240.6,0.11251666739799138,0.0,-0.006363857334155121,84.05,-0.0062257010424531245,-0.6781,-3.9824,2.1736999999999984,58.04,50.1,52.0,50.0,47.3,48.4,-3.89,3.420746888
